timestamp,event_type,session_start,round_number,round_start_time,round_end_time,round_duration_sec,round_distance_m,battery_start_pct,battery_end_pct,battery_drain_pct,total_distance_m,session_uptime_sec,cancel_reason,snapshot_path,notes
2026-04-08 11:35:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.4,3.60,0.000,2430.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.60%
2026-04-08 11:36:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.3,3.70,0.000,2460.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.70%
2026-04-08 11:36:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.3,3.70,0.000,2490.3,,,Rounds completed: 25  |  Active goals: 4  |  Session drain: 3.70%
2026-04-08 11:37:14,NAV_STARTED,20260408_105524,26,2026-04-08 11:37:14,,,,96.2,96.2,,0.000,2510.1,,,
2026-04-08 11:37:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.2,3.80,0.000,2520.3,,,Rounds completed: 26  |  Active goals: 5  |  Session drain: 3.80%
2026-04-08 11:37:54,NAV_COMPLETED,20260408_105524,26,2026-04-08 11:37:14,2026-04-08 11:37:54,39.7,0.000,96.2,96.2,0.00,0.000,2549.8,,,
2026-04-08 11:37:54,NAV_STARTED,20260408_105524,27,2026-04-08 11:37:54,,,,96.2,96.2,,0.000,2550.1,,,
2026-04-08 11:37:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.2,3.80,0.000,2550.3,,,Rounds completed: 27  |  Active goals: 5  |  Session drain: 3.80%
2026-04-08 11:38:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.1,3.90,0.000,2580.3,,,Rounds completed: 27  |  Active goals: 5  |  Session drain: 3.90%
2026-04-08 11:38:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.0,4.00,0.000,2610.3,,,Rounds completed: 27  |  Active goals: 5  |  Session drain: 4.00%
2026-04-08 11:39:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,96.0,4.00,0.000,2640.3,,,Rounds completed: 27  |  Active goals: 5  |  Session drain: 4.00%
2026-04-08 11:39:30,NAV_COMPLETED,20260408_105524,27,2026-04-08 11:37:54,2026-04-08 11:39:30,95.7,0.000,96.2,95.9,0.30,0.000,2645.8,,,
2026-04-08 11:39:30,NAV_STARTED,20260408_105524,28,2026-04-08 11:39:30,,,,95.9,95.9,,0.000,2646.1,,,
2026-04-08 11:39:44,NAV_COMPLETED,20260408_105524,28,2026-04-08 11:39:30,2026-04-08 11:39:44,13.5,0.000,95.9,95.9,0.00,0.000,2659.6,,,
2026-04-08 11:39:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.9,4.10,0.000,2670.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.10%
2026-04-08 11:40:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.9,4.10,0.000,2700.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.10%
2026-04-08 11:40:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.8,4.20,0.000,2730.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.20%
2026-04-08 11:41:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.8,4.20,0.000,2760.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.20%
2026-04-08 11:41:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.8,4.20,0.000,2790.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.20%
2026-04-08 11:42:24,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.7,4.30,0.000,2820.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.30%
2026-04-08 11:42:54,STATUS_HEARTBEAT,20260408_105524,,,,,,,95.7,4.30,0.000,2850.3,,,Rounds completed: 28  |  Active goals: 4  |  Session drain: 4.30%
